"CNES","COMPETEN","data","ano","mes","tmn","tmn_pre","tmn_tar","NOME","NATUREZA","GESTAO","ZONA","npartos","sem.gest","n.consultas","idade","escolaridade","apgar","cesarea","tmn.geral","tmn.pre","tmn.tar"
2295407,201009,2010-09-01,2010,"09",2.92397660818713,2.92397660818713,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","baixo","alto",NA,"alto","alto","medio","baixo","medio","medio"
2295407,201010,2010-10-01,2010,"10",16.7865707434053,11.9904076738609,4.79616306954436,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto",NA,"alto","medio","baixo","alto","alto","alto"
2295407,201011,2010-11-01,2010,"11",8,8,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto",NA,"alto","alto","baixo","medio","medio","medio"
2295407,201012,2010-12-01,2010,"12",10.6382978723404,8.86524822695035,1.77304964539007,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto",NA,"alto","medio","baixo","medio","alto","medio"
2295407,201101,2011-01-01,2011,"01",10.3703703703704,7.40740740740741,2.96296296296296,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","medio","medio","baixo","medio","medio","alto"
2295407,201102,2011-02-01,2011,"02",12.1527777777778,8.68055555555556,3.47222222222222,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","alto","baixo","alto","alto","alto"
2295407,201103,2011-03-01,2011,"03",8.26446280991736,8.26446280991736,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","medio","alto","alto","baixo","medio","medio","medio"
2295407,201104,2011-04-01,2011,"04",6.48298217179903,4.86223662884927,1.62074554294976,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","alto","medio","baixo","medio","medio","medio"
2295407,201105,2011-05-01,2011,"05",14.0350877192982,10.5263157894737,3.50877192982456,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","medio","medio","alto","baixo","alto","alto","alto"
2295407,201106,2011-06-01,2011,"06",1.84162062615101,1.84162062615101,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","medio","baixo","baixo","baixo","baixo","medio"
2295407,201107,2011-07-01,2011,"07",10.8108108108108,9.00900900900901,1.8018018018018,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","medio","baixo","medio","alto","medio"
2295407,201108,2011-08-01,2011,"08",7.70712909441233,7.70712909441233,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","medio","baixo","medio","medio","medio"
2295407,201109,2011-09-01,2011,"09",10.6837606837607,10.6837606837607,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","medio","baixo","medio","alto","medio"
2295407,201110,2011-10-01,2011,"10",16.0550458715596,11.4678899082569,4.58715596330275,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","medio","baixo","alto","alto","alto"
2295407,201111,2011-11-01,2011,"11",16.5876777251185,9.47867298578199,7.10900473933649,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","alto","medio","baixo","alto","alto","alto"
2295407,201112,2011-12-01,2011,"12",19.3050193050193,17.3745173745174,1.93050193050193,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","alto","alto","baixo","alto","alto","medio"
2295407,201201,2012-01-01,2012,"01",9.82318271119843,7.85854616895874,1.96463654223969,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","medio","baixo","medio","medio","medio"
2295407,201202,2012-02-01,2012,"02",11.2994350282486,9.41619585687382,1.88323917137476,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","medio","baixo","medio","alto","medio"
2295407,201203,2012-03-01,2012,"03",7.7639751552795,7.7639751552795,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","alto","baixo","medio","medio","medio"
2295407,201204,2012-04-01,2012,"04",13.7693631669535,10.3270223752151,3.44234079173838,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","alto","baixo","alto","alto","alto"
2295407,201205,2012-05-01,2012,"05",16.0642570281124,14.0562248995984,2.00803212851406,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","medio","baixo","alto","alto","medio"
2295407,201206,2012-06-01,2012,"06",9.97506234413965,7.48129675810474,2.49376558603491,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto",NA,"alto","medio","baixo","medio","medio","alto"
2295407,201207,2012-07-01,2012,"07",11.7924528301887,11.7924528301887,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto",NA,"alto","alto","baixo","alto","alto","medio"
2295407,201208,2012-08-01,2012,"08",3.07692307692308,3.07692307692308,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","medio",NA,"medio","medio","baixo","baixo","medio","medio"
2295407,201209,2012-09-01,2012,"09",8.62068965517241,5.74712643678161,2.8735632183908,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto",NA,"medio","medio","baixo","medio","medio","alto"
2295407,201210,2012-10-01,2012,"10",8.82352941176471,5.88235294117647,2.94117647058824,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","medio",NA,"medio","medio","medio","medio","medio","alto"
2295407,201211,2012-11-01,2012,"11",8.28729281767956,5.52486187845304,2.76243093922652,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio",NA,"medio","medio","medio","medio","medio","alto"
2295407,201212,2012-12-01,2012,"12",5.97014925373134,5.97014925373134,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","alto","medio",NA,"medio","medio","medio","medio","medio","medio"
2295407,201301,2013-01-01,2013,"01",15.3846153846154,12.8205128205128,2.56410256410256,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","baixo","medio","medio","baixo","alto","alto","alto"
2295407,201302,2013-02-01,2013,"02",2.8328611898017,2.8328611898017,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","alto","alto","medio","baixo","medio","medio"
2295407,201303,2013-03-01,2013,"03",17.3410404624277,17.3410404624277,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","alto","alto","baixo","medio","alto","medio","alto","alto","medio"
2295407,201304,2013-04-01,2013,"04",16.260162601626,10.840108401084,5.42005420054201,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","medio","alto","baixo","alto","alto","alto"
2295407,201305,2013-05-01,2013,"05",5.31914893617021,5.31914893617021,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","baixo","medio","medio","baixo","medio","medio","medio"
2295407,201306,2013-06-01,2013,"06",8.04289544235925,8.04289544235925,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","baixo","medio","medio","medio","medio","medio","medio"
2295407,201307,2013-07-01,2013,"07",5.40540540540541,2.7027027027027,2.7027027027027,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","medio","baixo","medio","medio","medio","alto"
2295407,201308,2013-08-01,2013,"08",5.22193211488251,5.22193211488251,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","medio","medio","baixo","medio","medio","medio"
2295407,201309,2013-09-01,2013,"09",2.710027100271,0,2.710027100271,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","baixo","medio","baixo","medio","baixo","medio","baixo","baixo","alto"
2295407,201310,2013-10-01,2013,"10",17.4418604651163,8.72093023255814,8.72093023255814,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","alto","baixo","medio","medio","medio","alto","alto","alto"
2295407,201311,2013-11-01,2013,"11",14.4092219020173,2.88184438040346,11.5273775216138,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","medio","baixo","baixo","alto","medio","alto","medio","alto"
2295407,201312,2013-12-01,2013,"12",2.71739130434783,2.71739130434783,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","medio","baixo","medio","baixo","medio","medio"
2295407,201401,2014-01-01,2014,"01",20.1005025125628,12.5628140703518,7.53768844221105,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","baixo","medio","medio","medio","alto","alto","alto"
2295407,201402,2014-02-01,2014,"02",10.0502512562814,10.0502512562814,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","medio","medio","medio","medio","alto","medio"
2295407,201403,2014-03-01,2014,"03",13.1004366812227,10.9170305676856,2.18340611353712,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","medio","medio","medio","medio","alto","alto","medio"
2295407,201404,2014-04-01,2014,"04",2.51256281407035,2.51256281407035,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","alto","baixo","medio","medio","baixo","baixo","medio","medio"
2295407,201405,2014-05-01,2014,"05",10.3092783505155,8.24742268041237,2.06185567010309,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","alto","baixo","medio","medio","medio","medio","medio","medio"
2295407,201406,2014-06-01,2014,"06",23.3100233100233,16.3170163170163,6.99300699300699,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","medio","alto","baixo","alto","alto","alto"
2295407,201407,2014-07-01,2014,"07",4.53514739229025,4.53514739229025,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","medio","medio","medio","medio","medio","medio"
2295407,201408,2014-08-01,2014,"08",9.34579439252336,7.00934579439252,2.33644859813084,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","medio","medio","medio","medio","medio","alto"
2295407,201409,2014-09-01,2014,"09",2.23713646532438,0,2.23713646532438,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","baixo","medio","baixo","medio","medio","medio","baixo","baixo","medio"
2295407,201410,2014-10-01,2014,"10",14.9253731343284,7.46268656716418,7.46268656716418,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","medio","alto","medio","alto","medio","alto"
2295407,201411,2014-11-01,2014,"11",9.09090909090909,6.81818181818182,2.27272727272727,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","medio","medio","medio","medio","medio","medio"
2295407,201412,2014-12-01,2014,"12",6.34249471458774,6.34249471458774,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","medio","alto","medio","medio","medio","medio"
2295407,201501,2015-01-01,2015,"01",1.99600798403194,1.99600798403194,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","medio","alto","medio","baixo","medio","medio"
2295407,201502,2015-02-01,2015,"02",7.63358778625954,5.72519083969466,1.90839694656489,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","medio","medio","medio","medio","medio","medio"
2295407,201503,2015-03-01,2015,"03",5.38599640933573,3.59066427289048,1.79533213644524,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","medio","medio","medio","medio","medio","medio"
2295407,201504,2015-04-01,2015,"04",5.78034682080925,1.92678227360308,3.85356454720617,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","medio","medio","medio","medio","medio","alto"
2295407,201505,2015-05-01,2015,"05",12.9032258064516,12.9032258064516,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","baixo","medio","medio","alto","alto","medio"
2295407,201506,2015-06-01,2015,"06",8.96860986547085,6.72645739910314,2.24215246636771,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","medio","medio","medio","medio","medio","medio"
2295407,201507,2015-07-01,2015,"07",2.16919739696312,2.16919739696312,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","baixo","medio","medio","baixo","medio","medio"
2295407,201508,2015-08-01,2015,"08",6.22406639004149,4.149377593361,2.0746887966805,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","medio","medio","medio","medio","medio"
2295407,201509,2015-09-01,2015,"09",2.1551724137931,0,2.1551724137931,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","baixo","baixo","medio","baixo","baixo","medio"
2295407,201510,2015-10-01,2015,"10",6.91244239631336,4.60829493087558,2.30414746543779,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","baixo","medio","medio","medio","alto"
2295407,201511,2015-11-01,2015,"11",6.9284064665127,6.9284064665127,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","alto","medio","medio","medio","medio"
2295407,201512,2015-12-01,2015,"12",4.32900432900433,2.16450216450216,2.16450216450216,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","medio","baixo","medio","baixo","medio","medio","medio"
2295407,201601,2016-01-01,2016,"01",0,0,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","baixo","baixo","baixo","baixo","medio"
2295407,201602,2016-02-01,2016,"02",0,0,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","medio","baixo","medio","medio","baixo","baixo","medio"
2295407,201603,2016-03-01,2016,"03",8.79120879120879,8.79120879120879,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","baixo","medio","medio","medio","alto","medio"
2295407,201604,2016-04-01,2016,"04",2.27272727272727,2.27272727272727,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","medio","baixo","baixo","medio","baixo","medio","medio"
2295407,201605,2016-05-01,2016,"05",6.31578947368421,6.31578947368421,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","baixo","baixo","medio","medio","medio","medio"
2295407,201606,2016-06-01,2016,"06",3.24675324675325,3.24675324675325,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","medio","medio","baixo","baixo","medio","baixo","medio","medio"
2295407,201607,2016-07-01,2016,"07",8.72093023255814,8.72093023255814,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","alto","baixo","medio","baixo","medio","medio","medio","alto","medio"
2295407,201608,2016-08-01,2016,"08",10,6.66666666666667,3.33333333333333,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","baixo","medio","baixo","medio","medio","medio","medio","alto"
2295407,201609,2016-09-01,2016,"09",7.83289817232376,7.83289817232376,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","baixo","medio","baixo","medio","medio","medio","medio","medio"
2295407,201610,2016-10-01,2016,"10",15.1515151515152,12.6262626262626,2.52525252525253,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","alto","medio","alto","alto","alto"
2295407,201611,2016-11-01,2016,"11",5.10204081632653,2.55102040816327,2.55102040816327,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","baixo","baixo","medio","baixo","alto","medio","medio","medio","alto"
2295407,201612,2016-12-01,2016,"12",8.65800865800866,8.65800865800866,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","medio","baixo","baixo","alto","medio","medio","alto","medio"
2295407,201701,2017-01-01,2017,"01",8.94854586129754,6.71140939597315,2.23713646532438,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","baixo","medio","baixo","alto","medio","medio","medio","medio"
2295407,201702,2017-02-01,2017,"02",4.26439232409382,4.26439232409382,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","medio","baixo","baixo","alto","medio","medio","medio","medio"
2295407,201703,2017-03-01,2017,"03",9.72762645914397,3.89105058365759,5.83657587548638,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","baixo","baixo","baixo","medio","medio","medio","medio","alto"
2295407,201704,2017-04-01,2017,"04",9.9009900990099,5.94059405940594,3.96039603960396,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","alto","baixo","medio","baixo","alto","medio","medio","medio","alto"
2295407,201705,2017-05-01,2017,"05",9.88142292490119,7.90513833992095,1.97628458498024,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","baixo","medio","baixo","medio","medio","medio","medio","medio"
2295407,201706,2017-06-01,2017,"06",4.62962962962963,4.62962962962963,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","baixo","baixo","baixo","medio","medio","medio","medio","medio"
2295407,201707,2017-07-01,2017,"07",2.30414746543779,2.30414746543779,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","baixo","medio","baixo","medio","medio","baixo","medio","medio"
2295407,201708,2017-08-01,2017,"08",9.1533180778032,4.5766590389016,4.5766590389016,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","medio","baixo","medio","baixo","medio","medio","medio","medio","alto"
2295407,201709,2017-09-01,2017,"09",12.4378109452736,9.9502487562189,2.48756218905473,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","baixo","baixo","medio","baixo","medio","baixo","alto","alto","alto"
2295407,201710,2017-10-01,2017,"10",17.0940170940171,14.2450142450142,2.84900284900285,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","alto","baixo","baixo","baixo","baixo","medio","baixo","alto","alto","alto"
2295407,201711,2017-11-01,2017,"11",22.9508196721311,22.9508196721311,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","baixo","baixo","baixo","medio","medio","alto","alto","medio"
2295407,201712,2017-12-01,2017,"12",0,0,0,"SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52","ADMINISTRACAO PUBLICA","M","OESTE","medio","medio","baixo","medio","baixo","medio","medio","baixo","baixo","medio"
2295415,200601,2006-01-01,2006,"01",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","medio","alto","alto","alto","alto","baixo","baixo","medio"
2295415,200602,2006-02-01,2006,"02",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","medio","baixo","medio","baixo","baixo","alto","baixo","baixo","medio"
2295415,200603,2006-03-01,2006,"03",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","alto","alto","baixo","alto","baixo","baixo","medio"
2295415,200604,2006-04-01,2006,"04",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","alto","alto","baixo","alto","baixo","baixo","medio"
2295415,200605,2006-05-01,2006,"05",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","medio","alto","alto","baixo","alto","baixo","baixo","medio"
2295415,200606,2006-06-01,2006,"06",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","alto","baixo","alto","medio","baixo","alto","baixo","baixo","medio"
2295415,200607,2006-07-01,2006,"07",200,200,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","alto","alto","baixo","alto","alto","alto","medio"
2295415,200608,2006-08-01,2006,"08",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","baixo","baixo","baixo","alto","baixo","baixo","medio"
2295415,200609,2006-09-01,2006,"09",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","alto","medio","baixo","alto","baixo","baixo","medio"
2295415,200610,2006-10-01,2006,"10",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","alto","baixo","alto","medio","baixo","alto","baixo","baixo","medio"
2295415,200611,2006-11-01,2006,"11",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo","medio","baixo","baixo","alto","baixo","baixo","medio"
2295415,200612,2006-12-01,2006,"12",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","alto","baixo","baixo","medio","baixo","alto","baixo","baixo","medio"
2295415,200701,2007-01-01,2007,"01",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo",NA,"alto","baixo","alto","baixo","baixo","medio"
2295415,200702,2007-02-01,2007,"02",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","medio",NA,"alto","baixo","alto","baixo","baixo","medio"
2295415,200703,2007-03-01,2007,"03",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo",NA,"medio","baixo","alto","baixo","baixo","medio"
2295415,200704,2007-04-01,2007,"04",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","baixo",NA,"medio","alto","medio","baixo","baixo","medio"
2295415,200705,2007-05-01,2007,"05",30.3030303030303,30.3030303030303,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","medio",NA,"medio","alto","alto","alto","alto","medio"
2295415,200706,2007-06-01,2007,"06",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","alto",NA,"alto","baixo","baixo","baixo","baixo","medio"
2295415,200707,2007-07-01,2007,"07",50,50,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","alto","alto",NA,"baixo","alto","alto","alto","alto","medio"
2295415,200708,2007-08-01,2007,"08",0,0,0,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE","ADMINISTRACAO PUBLICA","M","NORTE","baixo","baixo","medio",NA,"medio","alto","alto","baixo","baixo","medio"
